,Price,Manufacturer,Prod_year,Category,Leather_interior,Fuel_type,Engine_Volume,HasTurbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags,aic_resid,bic_resid,r2a_resid,press_resid,cv_resid
2862,35043,SSANGYONG,2013,Jeep,Yes,Diesel,2.0,0,92728,4.0,Automatic,Front,4,Left wheel,Silver,4,4399.054070003393,10923.216397970962,4399.054070003393,5255.870386973489,4524.238811671723
5168,19444,HYUNDAI,2016,Sedan,No,Petrol,2.4,0,82000,4.0,Tiptronic,4x4,4,Left wheel,Silver,12,-5968.484091261678,-7994.464423535868,-5968.484091261678,-9255.796594926156,-5750.245824067635
8304,706,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,0,115312,4.0,Automatic,Front,4,Left wheel,Grey,12,-8375.232446674541,-9006.909010363861,-8375.232446674541,-10596.567600234412,-7675.649390829512
9904,34905,HYUNDAI,2014,Minivan,Yes,Diesel,2.5,0,132023,4.0,Automatic,Front,4,Left wheel,Grey,4,7432.367993421798,7981.017929146459,7432.367993421798,11150.714851525147,7624.409313212134
9056,26180,HYUNDAI,2015,Sedan,Yes,Petrol,1.6,0,107899,4.0,Automatic,Front,4,Left wheel,Silver,4,4024.5137983884815,6971.5299231650315,4024.5137983884815,1030.5682840053923,3494.886972062275
7442,9408,MITSUBISHI,2004,Jeep,No,Petrol,2.0,0,250000,4.0,Automatic,4x4,4,Left wheel,Silver,2,1526.1621483844756,2340.1872142984503,1526.1621483844756,799.9817633391358,940.17608143289
5225,19384,HYUNDAI,2011,Sedan,Yes,Petrol,1.6,0,127983,4.0,Automatic,Front,4,Left wheel,Grey,4,3280.310547716337,5629.665312230754,3280.310547716337,181.01804985804483,2686.9821873279143
17485,13953,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,0,150073,4.0,Automatic,Front,4,Left wheel,White,4,-1317.9444240605408,409.6674622507235,-1317.9444240605408,-3905.744537626393,-1246.994008855443
12081,83107,BMW,2014,Jeep,Yes,Petrol,4.4,0,95000,8.0,Tiptronic,4x4,4,Left wheel,Black,12,47498.804405203846,52632.944784764695,47498.804405203846,50029.52061694022,48216.037144120404
169,7840,MERCEDES-BENZ,1998,Sedan,Yes,Petrol,2.4,0,777777,6.0,Manual,Rear,4,Left wheel,Blue,4,1710.4030818624751,4038.306454700011,1710.4030818624751,24.90647860011086,944.9431120480122
10452,11917,OPEL,2005,Universal,No,Petrol,2.2,0,100000,4.0,Automatic,Front,4,Left wheel,Silver,4,-4528.891670770452,4615.070849959644,-4528.891670770452,4685.774974931963,-4494.967124828152
4596,40346,TOYOTA,2016,Universal,Yes,Hybrid,1.5,0,10409,4.0,Automatic,Front,4,Left wheel,Black,4,14198.949107885896,23964.619212016012,14198.949107885896,16025.04550198745,13119.447947728899
18037,13328,LEXUS,2010,Jeep,Yes,Hybrid,3.5,0,186005,6.0,Automatic,4x4,4,Left wheel,Silver,12,8876.066794185706,6187.897135585712,8876.066794185706,7604.135225555394,8660.906516139781
8763,14426,CHEVROLET,2014,Sedan,Yes,Diesel,2.0,0,66226,4.0,Automatic,Front,4,Left wheel,Blue,4,362.47582041395435,-11057.317449295468,362.47582041395435,1698.0445494051091,515.5432668817084
5933,1254,CHEVROLET,2016,Jeep,Yes,Petrol,2.4,0,0,4.0,Automatic,Front,4,Left wheel,Silver,12,-14587.964564248112,-14800.333992390899,-14587.964564248112,-7883.2777280109,-13708.109611611599
9052,13485,MITSUBISHI,2006,Jeep,Yes,Petrol,2.4,0,140000,4.0,Tiptronic,4x4,4,Left wheel,Grey,8,-3831.1364492290377,-3729.4926139732706,-3831.1364492290377,-3264.1457822490484,-3792.846281434773
18621,188,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,0,197328,4.0,Automatic,Front,4,Left wheel,White,12,-4909.93975304934,-3417.376998383263,-4909.93975304934,-6736.128055497073,-5016.2963280969025
4877,8467,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,0,192000,4.0,Tiptronic,Front,4,Left wheel,Blue,12,-6113.459801369507,-5158.9735822618,-6113.459801369507,-5786.486468969379,-6170.108929337253
3043,9938,HYUNDAI,2014,Sedan,Yes,LPG,2.0,0,377942,4.0,Automatic,Front,4,Left wheel,Silver,4,-6011.0182051884585,-5692.062549892227,-6011.0182051884585,-13694.330649883486,-5996.880768688876
1119,24709,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,0,151591,4.0,Automatic,Front,4,Left wheel,White,4,1159.3627487808735,4679.817939770255,1159.3627487808735,6850.255462373607,1056.864510091007
18420,10349,HYUNDAI,2009,Hatchback,Yes,Diesel,1.6,0,75125,4.0,Automatic,Front,4,Left wheel,Grey,4,-6066.365264691285,-7164.116515716854,-6066.365264691285,-5819.779817920178,-6455.715558971293
3335,470,HONDA,2010,Sedan,Yes,Hybrid,1.3,0,264132,4.0,Automatic,Front,4,Left wheel,Silver,12,2890.011805152514,-331.17852955876015,2890.011805152514,-2622.454945608508,1874.0914940608009
14945,10976,CHEVROLET,2018,Sedan,Yes,Petrol,5.3,0,0,8.0,Automatic,Front,4,Left wheel,Blue,12,-11324.22839995967,-16161.256491960597,-11324.22839995967,-8442.062746386975,-8448.17996039419
16284,30420,TOYOTA,2014,Sedan,Yes,Hybrid,2.5,0,103677,6.0,Tiptronic,Front,4,Left wheel,Blue,8,4237.824822595721,5911.593895389466,4237.824822595721,1845.5010562399402,3633.2044957389953
4974,20385,TOYOTA,2017,Hatchback,No,Petrol,1.8,0,27000,4.0,Tiptronic,Front,4,Left wheel,White,12,-10256.122040067938,-6688.200724932602,-10256.122040067938,-5616.754959656857,-10488.388523449903
18245,549,FORD,2013,Sedan,Yes,Petrol,2.0,0,280326,4.0,Automatic,Front,4,Left wheel,Silver,12,-10505.726917836451,-10262.200753345149,-10505.726917836451,-9064.454708409496,-10992.479884370947
10714,81539,LEXUS,2016,Jeep,Yes,Petrol,4.6,0,155976,8.0,Automatic,4x4,4,Left wheel,White,0,47540.287914443805,48911.64168344845,47540.287914443805,50223.34577168198,47838.858817706096
8122,282,TOYOTA,2011,Hatchback,Yes,Hybrid,1.8,0,230939,4.0,Automatic,Front,4,Left wheel,Blue,12,-4815.93975304934,-3323.376998383263,-4815.93975304934,-5030.4330634432845,-4922.2963280969025
6075,29965,FORD,2013,Sedan,Yes,Petrol,3.5,0,101093,4.0,Automatic,Front,4,Left wheel,Black,4,9336.476589756883,8009.072055777207,9336.476589756883,10245.406027443241,11605.037915866807
8394,10663,MERCEDES-BENZ,2001,Minivan,No,CNG,2.3,0,0,6.0,Manual,Front,4,Left wheel,Black,6,-6871.228938658951,636.8433575438339,-6871.228938658951,-2716.082991262432,-8353.291852055369
7030,2587,HYUNDAI,2014,Jeep,Yes,Petrol,2.0,0,174664,4.0,Automatic,Front,4,Left wheel,White,12,-18399.741064538088,-9587.734600611579,-18399.741064538088,-13398.392107397318,-18446.721500196745
15952,3500,OPEL,1996,Universal,No,Petrol,1.6,0,30000,4.0,Manual,Front,4,Left wheel,Carnelian red,2,-6785.715337196154,3024.7542121749366,-6785.715337196154,-4203.024982490111,-7227.893506582897
14126,13877,CHEVROLET,2013,Sedan,Yes,Petrol,2.4,0,226233,4.0,Automatic,Front,4,Left wheel,White,4,2237.882888897464,-4909.465776795027,2237.882888897464,1054.4506234624423,3251.5940759135265
503,16151,TOYOTA,2012,Hatchback,No,Hybrid,1.8,0,110990,4.0,Automatic,Front,4,Left wheel,Silver,8,6028.595611744446,7770.722491248594,6028.595611744446,4516.844647385646,6040.438768205333
9180,706,TOYOTA,2010,Hatchback,Yes,Hybrid,1.8,0,73402,4.0,Automatic,Front,4,Left wheel,White,12,-2878.9905657173776,-1535.8431511168333,-2878.9905657173776,-4701.026989385951,-3001.2725242807255
1804,25716,HYUNDAI,2015,Sedan,No,Petrol,2.0,1,47000,4.0,Tiptronic,Front,4,Left wheel,White,6,-15876.742896101212,-11793.013201574438,-15876.742896101212,-17724.29176909104,-15418.420761964706
2043,18440,KIA,2011,Sedan,Yes,Petrol,2.7,0,110823,6.0,Automatic,Front,4,Left wheel,Black,4,6191.954466863648,1516.2031448029884,6191.954466863648,3171.8815429094248,5742.49739878035
15604,21326,VOLKSWAGEN,2013,Sedan,Yes,Petrol,2.5,0,75000,5.0,Automatic,Front,4,Left wheel,Blue,6,9055.065114432178,3957.084630444213,9055.065114432178,10106.61560702091,9137.571471447955
6132,12980,CHEVROLET,2011,Sedan,Yes,Petrol,1.6,0,148765,4.0,Automatic,Front,4,Left wheel,Grey,4,5727.189581779075,-774.3346877692456,5727.189581779075,3364.5164092797786,5348.641683546347
7578,392,TOYOTA,2013,Sedan,Yes,Hybrid,2.5,0,232032,4.0,Automatic,Front,4,Left wheel,Silver,12,-7176.283259342578,-7957.375163097431,-7176.283259342578,-9271.512035532389,-6492.625587012871
16148,16935,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,0,112501,4.0,Automatic,Front,4,Left wheel,Sky blue,8,7368.150480115133,6537.792021067289,7368.150480115133,5194.487512453925,8138.157116922184
17920,36899,HYUNDAI,2016,Minivan,Yes,Diesel,2.5,0,90132,4.0,Automatic,Front,4,Left wheel,Silver,4,6400.46961875787,7247.950234613596,6400.46961875787,10232.467217894271,6624.361705579318
3547,862,MERCEDES-BENZ,2017,Jeep,Yes,Petrol,3.5,0,53070,6.0,Automatic,Rear,4,Left wheel,Blue,12,-28827.277939004314,-19725.330007085096,-28827.277939004314,-20910.48010944482,-28237.621370377565
5659,13000,MERCEDES-BENZ,1997,Microbus,No,LPG,2.0,0,170000,6.0,Manual,Front,2,Left wheel,Red,2,10363.657600678931,13376.094044584817,10363.657600678931,6566.715271614026,8670.698757545657
1023,14113,CHEVROLET,2012,Sedan,No,Petrol,1.4,1,156800,4.0,Automatic,Front,4,Left wheel,Red,8,-318.4831017900706,-4486.80035120964,-318.4831017900706,-23.27752927970141,-830.2328993001884
7591,46101,SKODA,2015,Sedan,No,Diesel,2.0,1,139000,4.0,Tiptronic,4x4,4,Left wheel,Grey,10,12457.201802039861,5517.503939046801,12457.201802039861,11554.063139292877,11987.03602204907
15399,2979,OPEL,1995,Sedan,No,Petrol,2.0,0,0,4.0,Manual,Front,4,Left wheel,Blue,0,487.6715398890792,1009.0730306440546,487.6715398890792,1339.0071551813744,1075.8826013392436
13502,17876,HYUNDAI,2015,Sedan,No,Petrol,1.8,0,95000,4.0,Automatic,Front,4,Left wheel,Silver,6,-2863.830557228808,-203.05259390734136,-2863.830557228808,-4804.858578183223,-3104.4924779971625
17441,16894,HYUNDAI,2011,Sedan,Yes,Petrol,2.0,0,187116,4.0,Automatic,Front,4,Left wheel,Black,4,110.10638860749532,1987.1336149842937,110.10638860749532,-4351.410021024756,196.9821873279143
18066,2587,CHEVROLET,2013,Hatchback,Yes,Hybrid,1.4,0,0,4.0,Automatic,Front,4,Left wheel,Grey,12,3395.5299629816027,-2592.912995669665,3395.5299629816027,-2120.9290282689035,3223.4708943569376
11426,5645,VOLKSWAGEN,1997,Hatchback,No,Petrol,1.4,0,220000,4.0,Manual,Front,4,Left wheel,Black,2,8770.450111069653,4382.486213531737,8770.450111069653,6945.316830376629,8634.50712199735
8121,16913,HYUNDAI,2012,Jeep,Yes,Diesel,2.2,0,70304,4.0,Automatic,Front,4,Left wheel,Silver,4,-10002.637705437472,-6419.515603385837,-10002.637705437472,-3685.1285176617093,-9733.183097541812
9395,392,TOYOTA,2012,Sedan,Yes,Hybrid,2.5,0,314373,4.0,Automatic,Front,4,Left wheel,Grey,12,-5663.334072010614,-6593.841315831001,-5663.334072010614,-7876.365468012635,-4995.601783196694
12704,21169,TOYOTA,2012,Hatchback,Yes,Hybrid,1.8,0,160000,4.0,Automatic,Front,4,Left wheel,White,12,14558.111059618699,16200.089154350304,14558.111059618699,12727.770878391806,14467.679868086456
4069,10000,BMW,2001,Jeep,Yes,Petrol,4.4,0,220000,8.0,Tiptronic,4x4,4,Left wheel,Black,8,-9451.371607354893,-6159.481863873421,-9451.371607354893,-7326.043870952912,-8838.89450614716
18305,3293,MAZDA,2016,Sedan,Yes,Petrol,2.5,0,154862,4.0,Automatic,4x4,4,Left wheel,Red,12,-3962.7049835439984,-13049.466916702515,-3962.7049835439984,-7251.390956987161,-4358.852654977488
697,25,HONDA,2005,Hatchback,No,Petrol,1.3,0,157000,4.0,Automatic,Front,4,Right-hand drive,Silver,4,-4229.20322812203,-4683.73283123582,-4229.20322812203,-2148.7976916534826,-3887.4486719835677
18195,2666,MERCEDES-BENZ,2011,Jeep,Yes,Diesel,3.0,0,0,6.0,Automatic,4x4,4,Left wheel,Black,12,-15939.683205355785,-14785.31182440891,-15939.683205355785,-13485.133122120053,-16769.30355849684
19009,8781,FORD,2016,Sedan,Yes,Hybrid,2.0,0,158699,4.0,Automatic,Front,4,Left wheel,Grey,12,-1342.5565524576523,-2218.312083338644,-1342.5565524576523,-5505.712405334227,-1494.4383284223914
17227,7840,BMW,2000,Sedan,No,Petrol,2.0,0,310000,6.0,Manual,Rear,4,Left wheel,Silver,4,1279.5238383389596,2463.7704574136114,1279.5238383389596,-1478.1972573045641,194.18562681662752
11457,42933,TOYOTA,2017,Hatchback,Yes,Petrol,1.5,0,50909,4.0,Automatic,Front,4,Left wheel,Black,4,16774.469419167315,21285.595152943788,16774.469419167315,17094.94443587633,16170.965681844376
3410,18503,HYUNDAI,2016,Sedan,Yes,LPG,1.6,0,33091,4.0,Automatic,Front,4,Left wheel,Silver,4,208.28757925646278,1298.4014528213738,208.28757925646278,-8163.532782105729,-425.9283763216954
3595,25889,HYUNDAI,2016,Sedan,Yes,Petrol,1.6,0,63276,4.0,Automatic,Front,4,Left wheel,White,4,2220.5646110565176,5316.996075898602,2220.5646110565176,-1072.3509342926554,1706.8631682460982
18020,9095,MAZDA,2013,Hatchback,No,Petrol,2.0,0,9000,4.0,Tiptronic,Front,4,Left wheel,Grey,9,-11735.418146834141,-15658.856181816394,-11735.418146834141,-12400.022409806028,-11965.512035192794
8546,7056,NISSAN,2004,Hatchback,No,Petrol,1.2,0,135000,4.0,Automatic,Front,4,Left wheel,Silver,2,10766.58646299458,2293.2506087913707,10766.58646299458,9153.313865281176,10017.908107437124
4296,37633,BMW,2012,Jeep,Yes,Petrol,3.0,0,147000,6.0,Tiptronic,4x4,4,Left wheel,Grey,10,8269.617660014952,12214.19008810931,8269.617660014952,11928.441509387922,8097.532810306504
549,18189,BMW,2014,Sedan,Yes,Diesel,2.0,0,250491,4.0,Automatic,Rear,4,Left wheel,White,12,5193.476985522473,-471.5841230920523,5193.476985522473,6002.699231885839,4765.896242589439
2968,40769,TOYOTA,2015,Jeep,No,Petrol,2.5,0,60800,4.0,Tiptronic,4x4,4,Left wheel,Grey,8,7099.582923997339,10994.569836317241,7099.582923997339,14003.432478824165,7229.267070160815
13984,65858,TOYOTA,2017,Sedan,Yes,Hybrid,2.5,0,36800,4.0,Tiptronic,Front,4,Left wheel,Black,12,41242.45075567745,40670.35901669189,41242.45075567745,37503.54665891267,42055.442792664966
2140,15367,HYUNDAI,2015,Sedan,Yes,LPG,2.0,0,50366,4.0,Automatic,Front,4,Left wheel,White,4,-2094.967392520415,-1626.596397158657,-2094.967392520415,-10077.249868181534,-2064.9045725055184
8822,15681,HYUNDAI,2016,Sedan,Yes,LPG,2.0,0,295509,4.0,Automatic,Front,4,Left wheel,Silver,4,-3293.916579852379,-2676.130244425087,-3293.916579852379,-10985.532782105729,-3247.9283763216954
16392,13172,HONDA,2011,Hatchback,No,Hybrid,1.3,0,165000,4.0,Variator,Front,4,Right-hand drive,Blue,4,-2234.881139637324,-2624.5143373977444,-2234.881139637324,-3561.0894481264986,-1543.9501874982525
14410,13799,TOYOTA,2009,Hatchback,Yes,Hybrid,1.8,0,200000,6.0,Tiptronic,Front,4,Left wheel,Grey,6,-7129.741833052281,-3580.489729647932,-7129.741833052281,-10614.26412533177,-8521.015383836133
19087,13642,HYUNDAI,2011,Jeep,Yes,Diesel,2.0,0,75991,4.0,Automatic,Front,4,Left wheel,Grey,4,-11420.586438551083,-7750.715907496178,-11420.586438551083,-5560.981950141955,-11507.159293725636
14848,21395,HYUNDAI,2010,Jeep,Yes,Diesel,2.0,0,144918,4.0,Automatic,Front,4,Left wheel,White,4,-2154.6372512191265,1365.8179397702552,-2154.6372512191265,3536.255462373607,-2257.135489908993
1705,13485,BMW,2014,Sedan,Yes,Diesel,3.0,0,98368,6.0,Automatic,4x4,4,Left wheel,White,12,-1057.6850084219077,-8056.913366208199,-1057.6850084219077,-2983.0306311245076,-1533.970371706957
18998,20266,SSANGYONG,2011,Jeep,Yes,Diesel,2.0,0,128171,4.0,Automatic,Front,4,Left wheel,Silver,4,-7352.04755533268,-1126.7159074961783,-7352.04755533268,-6486.927480804734,-7258.713580695461
15815,12720,HYUNDAI,2010,Sedan,Yes,Petrol,2.0,0,111293,4.0,Automatic,Front,4,Left wheel,Silver,4,-2550.9444240605408,-823.3325377492765,-2550.9444240605408,-4843.926385439467,-2479.994008855443
12695,125,TOYOTA,2010,Sedan,Yes,Hybrid,3.3,0,316912,6.0,Automatic,4x4,4,Left wheel,Blue,12,-3270.004106964626,-6438.8370157910595,-3270.004106964626,-7952.06186034251,-3235.377571077167
7811,5018,VOLKSWAGEN,2002,Coupe,Yes,Petrol,1.4,0,200000,5.0,Manual,Front,2,Left wheel,Silver,2,1864.3363017495035,-3062.183022800413,1864.3363017495035,-1469.7159346221015,660.6158200891368
2403,30734,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,0,200179,6.0,Automatic,4x4,4,Left wheel,Black,12,13426.244820660471,7751.422012233725,13426.244820660471,10031.56367954705,13471.739505891608
2545,20385,NISSAN,2005,Jeep,Yes,CNG,3.5,0,155200,6.0,Automatic,4x4,4,Left wheel,Silver,8,15750.329677686388,8621.031685791,15750.329677686388,22156.66649302235,16245.260004447113
4024,20005,HYUNDAI,2012,Sedan,Yes,Petrol,1.6,0,75300,4.0,Automatic,Front,4,Left wheel,Black,4,2388.3613603843733,4887.131464964321,2388.3613603843733,-2757.5110871358775,1810.9583835117373
14692,34497,FORD,2015,Universal,No,Petrol,1.0,0,16515,1.0,Manual,Front,4,Left wheel,White,0,34.9613925152662,8137.725328431603,34.9613925152662,9621.841750439722,715.9592008850013
11584,35617,CHEVROLET,2015,Jeep,Yes,Diesel,2.0,0,123843,4.0,Automatic,Front,4,Left wheel,Grey,4,13353.4958461838,8770.148703438103,13353.4958461838,19933.11214483576,13545.404987227157
7298,7527,HONDA,2012,Hatchback,No,Petrol,1.3,0,62000,4.0,Tiptronic,Front,4,Right-hand drive,White,6,-16557.559051160773,-16404.91686169494,-16557.559051160773,-14034.038604586385,-16089.831153814172
6842,43905,BMW,2010,Hatchback,Yes,Diesel,3.0,1,165000,6.0,Automatic,4x4,4,Left wheel,Silver,12,24150.858570428925,20347.65769495862,24150.858570428925,23793.731218422297,24336.314615931282
5981,18503,FORD,2013,Sedan,Yes,Petrol,2.0,0,89000,6.0,Automatic,Rear,4,Left wheel,Black,12,5695.80653973221,7691.799246654851,5695.80653973221,2443.4328591059893,3524.4947259183173
12758,32929,MERCEDES-BENZ,2011,Sedan,Yes,Petrol,3.5,0,108000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,10756.285187264617,9138.742645368522,10756.285187264617,6319.712406243198,11016.001517500183
18301,13172,TOYOTA,2005,Sedan,No,Petrol,1.4,0,227000,4.0,Manual,Front,4,Left wheel,Silver,4,363.90798659973734,2706.8987669511516,363.90798659973734,1260.8967894348316,-396.55038980396057
2238,14113,FORD,2013,Sedan,Yes,Petrol,2.0,0,76800,4.0,Automatic,Front,4,Left wheel,Black,6,-2209.0000896478305,-1815.250747997712,-2209.0000896478305,-3621.1547988886014,-2542.34153419263
8818,6272,MERCEDES-BENZ,1998,Coupe,Yes,Petrol,3.2,0,180264,6.0,Automatic,Rear,2,Left wheel,Red,2,4583.85091097736,3927.795206157649,4583.85091097736,4764.257214750629,4614.386300973229
13152,15681,HYUNDAI,2013,Sedan,No,Petrol,1.8,0,138000,4.0,Automatic,Front,4,Left wheel,Grey,12,3234.3409892464915,5446.06509527808,3234.3409892464915,1868.7065764521249,2808.4167794573405
10580,1725,TOYOTA,2010,Sedan,Yes,Hybrid,3.3,0,226198,6.0,Automatic,4x4,4,Left wheel,Green,12,-1670.0041069646259,-4838.8370157910595,-1670.0041069646259,-7528.770886376966,-1635.377571077167
5058,5000,OPEL,1997,Universal,No,LPG,2.0,0,0,4.0,Manual,Rear,4,Left wheel,Golden,2,-1263.6542106649977,5376.094044584816,-1263.6542106649977,-1771.492256370373,-1342.6656361842288
8369,31047,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,3.5,0,132349,6.0,Automatic,4x4,4,Left wheel,Grey,12,13739.244820660471,8064.422012233725,13739.244820660471,12386.99175042985,13784.739505891608
4110,10349,HONDA,2006,Minivan,No,CNG,1.8,0,150000,4.0,Automatic,Front,4,Right-hand drive,Silver,4,-2472.5971849967355,-1291.609111279682,-2472.5971849967355,6658.101242235396,-2452.4950108952034
7722,48610,MERCEDES-BENZ,2014,Sedan,Yes,Petrol,3.5,0,117700,6.0,Tiptronic,4x4,4,Left wheel,Black,8,18386.922177394474,17317.774440467525,18386.922177394474,13478.530860573985,18796.689006169596
16017,28830,SSANGYONG,2014,Jeep,Yes,Diesel,2.0,0,72030,4.0,Automatic,Front,4,Left wheel,Blue,4,-3326.8951173285714,3346.6825507045323,-3326.8951173285714,-1157.3538392707705,-3185.7849921449197
3570,132971,FORD,2016,Sedan,Yes,Petrol,3.5,0,30573,4.0,Automatic,Front,4,Left wheel,White,4,107803.629027761,106924.47051397793,107803.629027761,110569.66724639758,110119.96650441735
5489,314,MERCEDES-BENZ,2009,Sedan,Yes,Diesel,3.5,0,266061,6.0,Automatic,4x4,4,Left wheel,Black,12,-9429.009242679716,-15850.908751434124,-9429.009242679716,-12802.93098989781,-9463.14147502611
10929,32302,MERCEDES-BENZ,2014,Sedan,Yes,Diesel,5.5,0,101424,8.0,Automatic,4x4,4,Left wheel,Grey,12,8999.265977912903,3556.763526001425,8999.265977912903,9360.261887419038,10973.670897397766
9172,48610,MERCEDES-BENZ,2012,Sedan,Yes,Petrol,4.7,0,43000,8.0,Tiptronic,Rear,4,Left wheel,Black,12,17542.45902437168,19998.613706362707,17542.45902437168,16201.881477121264,18663.707110992254
18392,17942,SSANGYONG,2010,Jeep,Yes,Diesel,2.0,0,59900,4.0,Automatic,Front,4,Left wheel,Silver,4,-8163.098368000723,-2087.182060229745,-8163.098368000723,-7293.826414693613,-8085.689776879284
15019,23207,NISSAN,2014,Jeep,No,Petrol,1.6,1,28460,4.0,Tiptronic,Front,4,Left wheel,Grey,8,-9078.765297027523,-10080.264325510696,-9078.765297027523,-4496.948812135495,-9191.792691994357
4770,26657,TOYOTA,2017,Sedan,No,Hybrid,1.8,0,28885,4.0,Automatic,Front,4,Left wheel,Grey,12,14227.277269770042,14870.419918018155,14227.277269770042,11286.263165575452,13784.279197721491
18158,6899,NISSAN,2006,Hatchback,No,Petrol,1.5,0,120000,4.0,Variator,Front,4,Right-hand drive,Grey,4,1284.2919780379389,-6558.601161494618,1284.2919780379389,1843.8088623927906,2080.663720481084
16455,15681,MERCEDES-BENZ,2013,Sedan,Yes,Petrol,3.5,1,140800,6.0,Automatic,4x4,4,Left wheel,Black,0,-18574.0313190358,-17155.858935223398,-18574.0313190358,-25423.430863435846,-17748.02486363049
4590,88438,HYUNDAI,2020,Jeep,Yes,Diesel,2.0,0,120,4.0,Automatic,Front,4,Left wheel,White,4,49758.87087546125,54773.47946710596,49758.87087546125,55408.244801263325,49815.62647192692
5069,44533,MAZDA,2017,Sedan,Yes,Petrol,2.5,0,71500,4.0,Tiptronic,Front,4,Left wheel,Black,12,21180.078637668805,15442.86880488609,21180.078637668805,17422.170051226392,21355.041923169265
10441,39201,LEXUS,2010,Jeep,Yes,Petrol,4.6,0,155821,8.0,Automatic,4x4,4,Left wheel,Black,0,14279.983038435581,14754.844767047027,14279.983038435581,15118.387751060538,14483.001640604554
